Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model
1479705,16Q1User 643,70208,2,06/01/2016,08:43,06/01/2016,08:43,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1479708,16Q1User 643,70208,2,06/01/2016,08:44,06/01/2016,17:40,1.84,Elland Road Park and Ride,APT 7kW Dual Outlet
1479734,16Q1User 636,70206,1,06/01/2016,08:51,06/01/2016,17:37,-12.73,Elland Road Park and Ride,APT 7kW Dual Outlet
1480654,16Q1User 84,70208,1,06/01/2016,15:50,06/01/2016,15:51,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1481278,16Q1User 121,70207,2,07/01/2016,06:55,07/01/2016,15:35,9.2,Elland Road Park and Ride,APT 7kW Dual Outlet
1481354,16Q1User 121,70206,1,07/01/2016,06:52,07/01/2016,06:52,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1481355,16Q1User 84,70206,1,07/01/2016,07:21,07/01/2016,16:12,13.79,Elland Road Park and Ride,APT 7kW Dual Outlet
1481359,16Q1User 636,70205,1,07/01/2016,07:44,07/01/2016,17:26,18.91,Elland Road Park and Ride,APT 7kW Dual Outlet
1481444,16Q1User 643,70208,1,07/01/2016,08:33,07/01/2016,17:34,14.24,Elland Road Park and Ride,APT 7kW Dual Outlet
1482087,16Q1User 44,70204,2,07/01/2016,13:47,07/01/2016,17:03,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1483224,16Q1User 106,70202,1,08/01/2016,07:13,08/01/2016,15:18,5.38,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1483316,16Q1User 643,70208,1,08/01/2016,08:21,08/01/2016,17:33,11.45,Elland Road Park and Ride,APT 7kW Dual Outlet
1487454,16Q1User 636,70206,1,11/01/2016,07:50,11/01/2016,16:18,20.14,Elland Road Park and Ride,APT 7kW Dual Outlet
1487543,16Q1User 643,70208,1,11/01/2016,08:40,11/01/2016,17:34,11.27,Elland Road Park and Ride,APT 7kW Dual Outlet
1489272,16Q1User 84,70206,1,12/01/2016,07:14,12/01/2016,15:50,14.48,Elland Road Park and Ride,APT 7kW Dual Outlet
1489310,16Q1User 636,70205,1,12/01/2016,07:42,12/01/2016,17:33,20.83,Elland Road Park and Ride,APT 7kW Dual Outlet
1489395,16Q1User 643,70208,1,12/01/2016,08:27,12/01/2016,08:28,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1489401,16Q1User 643,70208,1,12/01/2016,08:29,12/01/2016,17:35,11.41,Elland Road Park and Ride,APT 7kW Dual Outlet
1490245,16Q1User 44,70204,2,12/01/2016,14:27,12/01/2016,16:49,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1492885,16Q1User 636,70205,1,14/01/2016,06:52,14/01/2016,17:22,15.86,Elland Road Park and Ride,APT 7kW Dual Outlet
1492959,16Q1User 84,70206,1,14/01/2016,07:14,14/01/2016,15:53,14.9,Elland Road Park and Ride,APT 7kW Dual Outlet
1493077,16Q1User 44,70204,1,14/01/2016,08:32,14/01/2016,15:44,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1497284,16Q1User 646,70208,1,16/01/2016,16:24,16/01/2016,16:33,0.38,Elland Road Park and Ride,APT 7kW Dual Outlet
1499001,16Q1User 643,70208,2,18/01/2016,08:43,18/01/2016,08:48,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1499019,16Q1User 111,70205,2,18/01/2016,08:46,18/01/2016,17:23,33.27,Elland Road Park and Ride,APT 7kW Dual Outlet
1499030,16Q1User 643,70208,1,18/01/2016,08:49,18/01/2016,08:50,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1499032,16Q1User 643,70207,1,18/01/2016,08:52,18/01/2016,08:53,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1499036,16Q1User 643,70207,2,18/01/2016,08:53,18/01/2016,08:55,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1499228,16Q1User 636,70206,1,18/01/2016,10:47,18/01/2016,17:05,8.47,Elland Road Park and Ride,APT 7kW Dual Outlet
1500597,16Q1User 121,70206,2,19/01/2016,06:56,19/01/2016,06:56,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1500600,16Q1User 121,70206,2,19/01/2016,06:57,19/01/2016,15:58,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1500661,16Q1User 84,70206,1,19/01/2016,07:19,19/01/2016,15:50,7.83,Elland Road Park and Ride,APT 7kW Dual Outlet
1500667,16Q1User 106,70202,1,19/01/2016,07:23,,,,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1500772,16Q1User 643,70208,1,19/01/2016,08:22,19/01/2016,08:23,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1500777,16Q1User 643,70208,2,19/01/2016,08:24,19/01/2016,08:25,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1500781,16Q1User 636,70205,2,19/01/2016,08:26,19/01/2016,17:07,19.16,Elland Road Park and Ride,APT 7kW Dual Outlet
1501159,16Q1User 44,70204,2,19/01/2016,12:05,19/01/2016,16:19,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1502586,16Q1User 636,70206,1,20/01/2016,07:45,20/01/2016,12:57,15.97,Elland Road Park and Ride,APT 7kW Dual Outlet
1502716,16Q1User 646,70208,1,20/01/2016,08:49,20/01/2016,16:34,8.22,Elland Road Park and Ride,APT 7kW Dual Outlet
1504392,16Q1User 84,70206,1,21/01/2016,07:21,21/01/2016,15:50,15.43,Elland Road Park and Ride,APT 7kW Dual Outlet
1504454,16Q1User 636,70206,2,21/01/2016,08:07,21/01/2016,16:58,19.95,Elland Road Park and Ride,APT 7kW Dual Outlet
1504553,16Q1User 643,70208,1,21/01/2016,08:52,21/01/2016,08:52,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1506261,16Q1User 106,70201,1,22/01/2016,07:12,22/01/2016,16:35,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1506265,16Q1User 84,70206,1,22/01/2016,07:14,22/01/2016,15:58,12.15,Elland Road Park and Ride,APT 7kW Dual Outlet
1506353,16Q1User 643,70206,2,22/01/2016,08:18,22/01/2016,08:18,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1506358,16Q1User 643,70207,1,22/01/2016,08:20,22/01/2016,17:43,10.62,Elland Road Park and Ride,APT 7kW Dual Outlet
1510256,16Q1User 84,70206,1,25/01/2016,07:14,25/01/2016,15:50,10.32,Elland Road Park and Ride,APT 7kW Dual Outlet
1510262,16Q1User 106,70202,2,25/01/2016,07:21,25/01/2016,17:37,5.84,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1510332,16Q1User 44,70204,2,25/01/2016,08:08,25/01/2016,16:02,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1510397,16Q1User 643,70207,1,25/01/2016,08:42,25/01/2016,17:32,9.78,Elland Road Park and Ride,APT 7kW Dual Outlet
1511951,16Q1User 106,70201,1,26/01/2016,07:26,26/01/2016,17:26,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1511976,16Q1User 636,70206,1,26/01/2016,07:45,26/01/2016,09:29,11.38,Elland Road Park and Ride,APT 7kW Dual Outlet
1512036,16Q1User 643,70207,1,26/01/2016,08:25,26/01/2016,17:33,9.66,Elland Road Park and Ride,APT 7kW Dual Outlet
1513728,16Q1User 106,70202,1,27/01/2016,07:13,27/01/2016,14:53,6.13,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1513731,16Q1User 84,70206,1,27/01/2016,07:15,27/01/2016,16:02,12.54,Elland Road Park and Ride,APT 7kW Dual Outlet
1513817,16Q1User 636,70205,1,27/01/2016,08:08,27/01/2016,17:30,14.17,Elland Road Park and Ride,APT 7kW Dual Outlet
1513871,16Q1User 646,70208,1,27/01/2016,08:40,27/01/2016,16:28,6.77,Elland Road Park and Ride,APT 7kW Dual Outlet
1513876,16Q1User 643,70207,1,27/01/2016,08:41,27/01/2016,17:34,10.17,Elland Road Park and Ride,APT 7kW Dual Outlet
1514067,16Q1User 108,70207,2,27/01/2016,10:26,27/01/2016,11:38,7.9,Elland Road Park and Ride,APT 7kW Dual Outlet
1514274,16Q1User 55,70205,2,27/01/2016,12:41,27/01/2016,14:57,4.09,Elland Road Park and Ride,APT 7kW Dual Outlet
1517546,16Q1User 84,70206,1,29/01/2016,07:17,29/01/2016,08:47,5.53,Elland Road Park and Ride,APT 7kW Dual Outlet
1517573,16Q1User 643,70207,1,29/01/2016,07:45,29/01/2016,17:52,11.53,Elland Road Park and Ride,APT 7kW Dual Outlet
1517621,16Q1User 111,70205,2,29/01/2016,08:13,29/01/2016,18:20,39.18,Elland Road Park and Ride,APT 7kW Dual Outlet
1517834,16Q1User 647,70208,1,29/01/2016,09:49,29/01/2016,10:21,1.43,Elland Road Park and Ride,APT 7kW Dual Outlet
1520220,16Q1User 631,70206,1,30/01/2016,15:24,30/01/2016,17:59,16.98,Elland Road Park and Ride,APT 7kW Dual Outlet
1520310,16Q1User 64,70201,2,30/01/2016,16:36,30/01/2016,19:38,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1521842,16Q1User 84,70208,1,01/02/2016,07:11,01/02/2016,10:27,6.73,Elland Road Park and Ride,APT 7kW Dual Outlet
1521852,16Q1User 106,70201,1,01/02/2016,07:20,01/02/2016,16:56,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1521877,16Q1User 645,70206,1,01/02/2016,07:45,01/02/2016,17:48,-66.19,Elland Road Park and Ride,APT 7kW Dual Outlet
1521931,16Q1User 636,70205,1,01/02/2016,08:18,01/02/2016,17:21,13.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1522739,16Q1User 84,70208,1,01/02/2016,14:08,01/02/2016,15:26,4.83,Elland Road Park and Ride,APT 7kW Dual Outlet
1523538,16Q1User 84,70208,1,02/02/2016,07:13,02/02/2016,15:54,7.03,Elland Road Park and Ride,APT 7kW Dual Outlet
1523596,16Q1User 636,70205,1,02/02/2016,07:59,02/02/2016,17:14,11.43,Elland Road Park and Ride,APT 7kW Dual Outlet
1523973,16Q1User 58,70206,1,02/02/2016,11:53,02/02/2016,15:03,7.65,Elland Road Park and Ride,APT 7kW Dual Outlet
1525356,16Q1User 636,70205,1,03/02/2016,07:31,03/02/2016,14:00,20.46,Elland Road Park and Ride,APT 7kW Dual Outlet
1525380,16Q1User 645,70206,1,03/02/2016,07:48,03/02/2016,17:26,5.93,Elland Road Park and Ride,APT 7kW Dual Outlet
1525689,16Q1User 98,70207,2,03/02/2016,10:39,03/02/2016,11:01,1.24,Elland Road Park and Ride,APT 7kW Dual Outlet
1526277,16Q1User 98,70207,2,03/02/2016,13:30,03/02/2016,14:14,2.47,Elland Road Park and Ride,APT 7kW Dual Outlet
1527194,16Q1User 121,70206,2,04/02/2016,06:45,04/02/2016,10:12,9.15,Elland Road Park and Ride,APT 7kW Dual Outlet
1527312,16Q1User 645,70206,1,04/02/2016,07:55,04/02/2016,17:55,5.22,Elland Road Park and Ride,APT 7kW Dual Outlet
1527484,16Q1User 636,70205,1,04/02/2016,09:11,04/02/2016,17:03,18.82,Elland Road Park and Ride,APT 7kW Dual Outlet
1529249,16Q1User 84,70208,1,05/02/2016,07:15,05/02/2016,15:48,10.67,Elland Road Park and Ride,APT 7kW Dual Outlet
1529500,16Q1User 647,70206,1,05/02/2016,09:23,05/02/2016,13:35,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1533441,16Q1User 643,70207,1,08/02/2016,08:13,08/02/2016,19:11,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1533463,16Q1User 636,70205,1,08/02/2016,08:27,08/02/2016,17:23,19.41,Elland Road Park and Ride,APT 7kW Dual Outlet
1533566,16Q1User 110,70205,2,08/02/2016,09:07,08/02/2016,17:52,33.55,Elland Road Park and Ride,APT 7kW Dual Outlet
1535328,16Q1User 84,70207,1,09/02/2016,07:13,09/02/2016,15:49,13.35,Elland Road Park and Ride,APT 7kW Dual Outlet
1535387,16Q1User 636,70205,1,09/02/2016,07:55,09/02/2016,17:38,19.7,Elland Road Park and Ride,APT 7kW Dual Outlet
1535498,16Q1User 646,70208,1,09/02/2016,08:46,09/02/2016,18:21,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1535536,16Q1User 110,70205,2,09/02/2016,09:03,09/02/2016,18:01,-33.55,Elland Road Park and Ride,APT 7kW Dual Outlet
1537229,16Q1User 84,70207,1,10/02/2016,07:14,10/02/2016,15:52,6.47,Elland Road Park and Ride,APT 7kW Dual Outlet
1537279,16Q1User 636,70205,1,10/02/2016,07:36,10/02/2016,15:11,20.3,Elland Road Park and Ride,APT 7kW Dual Outlet
1537299,16Q1User 645,70206,1,10/02/2016,07:47,10/02/2016,18:19,5.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1537372,16Q1User 643,70208,1,10/02/2016,08:15,10/02/2016,17:51,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1538494,16Q1User 126,70207,1,10/02/2016,16:10,10/02/2016,16:25,1.8,Elland Road Park and Ride,APT 7kW Dual Outlet
1539324,16Q1User 84,70207,1,11/02/2016,07:24,11/02/2016,15:53,6.96,Elland Road Park and Ride,APT 7kW Dual Outlet
1539417,16Q1User 643,70208,1,11/02/2016,08:14,11/02/2016,08:14,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1539419,16Q1User 643,70208,2,11/02/2016,08:15,11/02/2016,08:15,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1539423,16Q1User 643,70207,2,11/02/2016,08:17,11/02/2016,18:11,12.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1539671,16Q1User 636,70205,1,11/02/2016,10:25,11/02/2016,17:22,18.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1541362,16Q1User 84,70208,2,12/02/2016,07:12,12/02/2016,09:55,7.3,Elland Road Park and Ride,APT 7kW Dual Outlet
1541462,16Q1User 643,70207,2,12/02/2016,08:19,12/02/2016,17:30,14.04,Elland Road Park and Ride,APT 7kW Dual Outlet
1541561,16Q1User 629,70208,1,12/02/2016,08:54,12/02/2016,09:58,0.65,Elland Road Park and Ride,APT 7kW Dual Outlet
1541671,16Q1User 84,70208,2,12/02/2016,09:56,12/02/2016,15:50,7.67,Elland Road Park and Ride,APT 7kW Dual Outlet
1543986,16Q1User 644,70208,1,13/02/2016,14:09,13/02/2016,16:06,11.34,Elland Road Park and Ride,APT 7kW Dual Outlet
1543989,16Q1User 648,70206,1,13/02/2016,14:11,13/02/2016,14:17,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1544000,16Q1User 648,70206,1,13/02/2016,14:18,13/02/2016,14:27,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1544018,16Q1User 648,70207,1,13/02/2016,14:31,13/02/2016,14:52,2.52,Elland Road Park and Ride,APT 7kW Dual Outlet
1546073,16Q1User 636,70206,1,15/02/2016,07:44,15/02/2016,17:27,15.01,Elland Road Park and Ride,APT 7kW Dual Outlet
1546138,16Q1User 646,70208,1,15/02/2016,08:29,15/02/2016,17:04,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546143,16Q1User 643,70207,1,15/02/2016,08:32,15/02/2016,08:32,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546147,16Q1User 643,70207,2,15/02/2016,08:33,15/02/2016,08:33,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546155,16Q1User 643,70206,2,15/02/2016,08:35,15/02/2016,08:35,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546162,16Q1User 643,70207,2,15/02/2016,08:38,15/02/2016,08:39,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546169,16Q1User 643,70207,1,15/02/2016,08:43,15/02/2016,08:43,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546181,16Q1User 643,70208,2,15/02/2016,08:45,15/02/2016,08:45,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546401,16Q1User 67,70207,1,15/02/2016,11:20,15/02/2016,16:37,8.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1547071,16Q1User 18,70208,2,15/02/2016,15:54,15/02/2016,17:44,13.38,Elland Road Park and Ride,APT 7kW Dual Outlet
1547699,16Q1User 121,70207,1,16/02/2016,06:56,16/02/2016,16:04,10.68,Elland Road Park and Ride,APT 7kW Dual Outlet
1547751,16Q1User 645,70206,1,16/02/2016,07:28,16/02/2016,17:23,5.68,Elland Road Park and Ride,APT 7kW Dual Outlet
1547837,16Q1User 44,70204,2,16/02/2016,08:14,16/02/2016,13:14,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1547855,16Q1User 636,70205,1,16/02/2016,08:23,16/02/2016,17:12,19.25,Elland Road Park and Ride,APT 7kW Dual Outlet
1547869,16Q1User 643,70208,2,16/02/2016,08:28,16/02/2016,08:29,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1547870,16Q1User 643,70208,1,16/02/2016,08:30,16/02/2016,08:30,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1547878,16Q1User 643,70207,2,16/02/2016,08:32,16/02/2016,08:33,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1547880,16Q1User 643,70207,2,16/02/2016,08:33,16/02/2016,08:34,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1547885,16Q1User 643,70207,2,16/02/2016,08:34,16/02/2016,08:35,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1548015,16Q1User 646,70208,1,16/02/2016,09:23,16/02/2016,17:56,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1548033,16Q1User 110,70205,2,16/02/2016,09:35,16/02/2016,18:05,32.59,Elland Road Park and Ride,APT 7kW Dual Outlet
1549484,16Q1User 121,70207,1,17/02/2016,06:45,17/02/2016,15:59,10.39,Elland Road Park and Ride,APT 7kW Dual Outlet
1549578,16Q1User 636,70205,1,17/02/2016,07:49,17/02/2016,17:17,18.93,Elland Road Park and Ride,APT 7kW Dual Outlet
1549602,16Q1User 44,70200,2,17/02/2016,08:06,17/02/2016,16:32,10.79,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1549604,16Q1User 643,70208,2,17/02/2016,08:07,17/02/2016,08:08,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1549617,16Q1User 643,70205,2,17/02/2016,08:13,17/02/2016,17:43,11.37,Elland Road Park and Ride,APT 7kW Dual Outlet
1549626,16Q1User 645,70206,1,17/02/2016,08:19,17/02/2016,16:54,5.53,Elland Road Park and Ride,APT 7kW Dual Outlet
1549750,16Q1User 110,70208,2,17/02/2016,09:18,17/02/2016,18:46,22.77,Elland Road Park and Ride,APT 7kW Dual Outlet
1551256,16Q1User 121,70207,1,18/02/2016,06:49,18/02/2016,16:02,10.12,Elland Road Park and Ride,APT 7kW Dual Outlet
1551329,16Q1User 636,70205,1,18/02/2016,07:39,18/02/2016,16:50,19.15,Elland Road Park and Ride,APT 7kW Dual Outlet
1551386,16Q1User 645,70206,1,18/02/2016,08:15,18/02/2016,17:43,-31.72,Elland Road Park and Ride,APT 7kW Dual Outlet
1551433,16Q1User 643,70205,2,18/02/2016,08:37,18/02/2016,17:43,13.39,Elland Road Park and Ride,APT 7kW Dual Outlet
1553116,16Q1User 106,70201,1,19/02/2016,07:22,19/02/2016,15:12,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1553165,16Q1User 44,70203,1,19/02/2016,08:02,19/02/2016,15:55,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1553167,16Q1User 643,70205,1,19/02/2016,08:03,19/02/2016,17:38,12.84,Elland Road Park and Ride,APT 7kW Dual Outlet
1553208,16Q1User 646,70208,1,19/02/2016,08:25,19/02/2016,16:34,6.12,Elland Road Park and Ride,APT 7kW Dual Outlet
1553345,16Q1User 636,70205,2,19/02/2016,09:42,19/02/2016,15:14,18.66,Elland Road Park and Ride,APT 7kW Dual Outlet
1556743,16Q1User 121,70207,1,22/02/2016,06:54,22/02/2016,15:58,10.48,Elland Road Park and Ride,APT 7kW Dual Outlet
1556775,16Q1User 84,70206,1,22/02/2016,07:12,22/02/2016,15:50,13.34,Elland Road Park and Ride,APT 7kW Dual Outlet
1556837,16Q1User 44,70200,2,22/02/2016,08:00,22/02/2016,13:18,9.25,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1556875,16Q1User 643,70205,2,22/02/2016,08:21,22/02/2016,17:50,11.76,Elland Road Park and Ride,APT 7kW Dual Outlet
1558566,16Q1User 106,70202,1,23/02/2016,07:22,23/02/2016,15:22,7.68,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1558748,16Q1User 636,70205,1,23/02/2016,08:54,23/02/2016,17:31,17.73,Elland Road Park and Ride,APT 7kW Dual Outlet
1559425,16Q1User 644,70206,1,23/02/2016,13:05,23/02/2016,16:46,-12.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1560383,16Q1User 84,70206,1,24/02/2016,07:17,24/02/2016,15:50,6.35,Elland Road Park and Ride,APT 7kW Dual Outlet
1560420,16Q1User 636,70205,1,24/02/2016,07:43,24/02/2016,16:51,20.13,Elland Road Park and Ride,APT 7kW Dual Outlet
1560547,16Q1User 646,70208,2,24/02/2016,08:47,24/02/2016,18:01,7.07,Elland Road Park and Ride,APT 7kW Dual Outlet
1562603,16Q1User 646,70208,2,25/02/2016,09:58,25/02/2016,18:58,9.57,Elland Road Park and Ride,APT 7kW Dual Outlet
1562639,16Q1User 636,70206,1,25/02/2016,10:28,25/02/2016,17:23,7.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1564438,16Q1User 84,70206,1,26/02/2016,07:16,26/02/2016,15:50,6.05,Elland Road Park and Ride,APT 7kW Dual Outlet
1564563,16Q1User 646,70208,1,26/02/2016,08:31,26/02/2016,17:03,7.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1565465,16Q1User 55,70207,1,26/02/2016,14:05,26/02/2016,15:50,4.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1565635,16Q1User 644,70206,1,26/02/2016,15:55,26/02/2016,21:04,20.78,Elland Road Park and Ride,APT 7kW Dual Outlet
1568797,16Q1User 84,70206,1,29/02/2016,07:15,29/02/2016,15:51,6.62,Elland Road Park and Ride,APT 7kW Dual Outlet
1568800,16Q1User 106,70200,1,29/02/2016,07:19,29/02/2016,16:44,6.76,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1568812,16Q1User 645,70208,1,29/02/2016,07:21,29/02/2016,17:43,5.7,Elland Road Park and Ride,APT 7kW Dual Outlet
1570881,16Q1User 110,70205,1,01/03/2016,09:12,01/03/2016,18:16,34.92,Elland Road Park and Ride,APT 7kW Dual Outlet
1571065,16Q1User 636,70206,1,01/03/2016,11:05,01/03/2016,15:30,16.51,Elland Road Park and Ride,APT 7kW Dual Outlet
1572495,16Q1User 121,70207,1,02/03/2016,06:51,02/03/2016,16:04,10.57,Elland Road Park and Ride,APT 7kW Dual Outlet
1572546,16Q1User 84,70206,1,02/03/2016,07:17,02/03/2016,15:49,14.86,Elland Road Park and Ride,APT 7kW Dual Outlet
1572548,16Q1User 106,70201,1,02/03/2016,07:17,03/03/2016,07:40,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1572665,16Q1User 643,70205,1,02/03/2016,08:32,02/03/2016,17:29,11.15,Elland Road Park and Ride,APT 7kW Dual Outlet
1572671,16Q1User 110,70205,2,02/03/2016,08:33,02/03/2016,17:50,24.62,Elland Road Park and Ride,APT 7kW Dual Outlet
1574565,16Q1User 636,70206,1,03/03/2016,08:17,03/03/2016,18:26,17.62,Elland Road Park and Ride,APT 7kW Dual Outlet
1574570,16Q1User 643,70205,1,03/03/2016,08:20,03/03/2016,17:30,12.97,Elland Road Park and Ride,APT 7kW Dual Outlet
1576461,16Q1User 84,70206,1,04/03/2016,07:12,04/03/2016,15:49,16.38,Elland Road Park and Ride,APT 7kW Dual Outlet
1576654,16Q1User 110,70205,1,04/03/2016,08:52,04/03/2016,18:41,8.29,Elland Road Park and Ride,APT 7kW Dual Outlet
1579011,16Q1User 63,70202,2,05/03/2016,14:33,05/03/2016,18:17,5.46,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1580770,16Q1User 84,70206,1,07/03/2016,07:15,07/03/2016,15:59,-71.99,Elland Road Park and Ride,APT 7kW Dual Outlet
1580844,16Q1User 643,70205,1,07/03/2016,08:08,07/03/2016,17:30,13.04,Elland Road Park and Ride,APT 7kW Dual Outlet
1580902,16Q1User 645,70208,1,07/03/2016,08:35,07/03/2016,17:40,5.81,Elland Road Park and Ride,APT 7kW Dual Outlet
1581009,16Q1User 628,70207,2,07/03/2016,09:17,07/03/2016,17:05,4.79,Elland Road Park and Ride,APT 7kW Dual Outlet
1581026,16Q1User 636,70205,2,07/03/2016,09:26,07/03/2016,16:50,17.27,Elland Road Park and Ride,APT 7kW Dual Outlet
1581726,16Q1User 644,70206,2,07/03/2016,13:58,07/03/2016,19:20,17.89,Elland Road Park and Ride,APT 7kW Dual Outlet
1582582,16Q1User 121,70206,2,08/03/2016,07:03,08/03/2016,16:21,9.36,Elland Road Park and Ride,APT 7kW Dual Outlet
1582685,16Q1User 645,70206,1,08/03/2016,08:08,08/03/2016,18:08,5.84,Elland Road Park and Ride,APT 7kW Dual Outlet
1582690,16Q1User 636,70205,1,08/03/2016,08:10,08/03/2016,17:54,18.04,Elland Road Park and Ride,APT 7kW Dual Outlet
1582724,16Q1User 643,70205,2,08/03/2016,08:28,08/03/2016,17:52,10.77,Elland Road Park and Ride,APT 7kW Dual Outlet
1582808,16Q1User 628,70207,2,08/03/2016,08:58,08/03/2016,15:58,8.39,Elland Road Park and Ride,APT 7kW Dual Outlet
